pos,gen_pos,count
21800152,0.21800152,1
21816955,0.21816955000000002,1
21847809,0.21847809,1
21855030,0.2185503,1
21873065,0.21873065,1
21941616,0.21941616,2
21943118,0.21943118,2
21969420,0.2196942,2
21971660,0.2197166,1
22035701,0.22035701,1
22056330,0.22056330000000002,2
22062738,0.22062738,1
22067357,0.22067357,2
22069100,0.220691,2
22091151,0.22091151,2
22094358,0.22094358,1
22097890,0.2209789,3
22110758,0.22110758,4
22127137,0.22127137,1
22133074,0.22133074,3
22138046,0.22138046,2
22158644,0.22158644,3
22159509,0.22159509,2
22168239,0.22168239,3
22176425,0.22176425,2
22176585,0.22176585000000001,1
22184127,0.22184127,3
22198865,0.22198865,1
22212142,0.22212142,3
22242568,0.22242568000000001,4
22270964,0.22270964000000001,2
22315092,0.22315092,2
22330804,0.22330804,1
22362469,0.22362469000000001,2
22376130,0.2237613,3
22418202,0.22418202,1
22426585,0.22426585000000002,4
22428326,0.22428326,4
22436733,0.22436733,1
22445321,0.22445321000000001,2
22449102,0.22449102,1
22464695,0.22464695,1
22479811,0.22479811,3
22488808,0.22488808000000002,4
22501248,0.22501248000000001,1
22503929,0.22503929,3
22507289,0.22507289,1
22547049,0.22547049,2
22565518,0.22565518,2
22573555,0.22573555,3
22594001,0.22594001,1
22657773,0.22657773,2
22663427,0.22663427,1
22704374,0.22704374,1
22705905,0.22705905,1
22733299,0.22733299,4
22733819,0.22733819,1
22739544,0.22739544,1
22740939,0.22740939000000002,2
22741471,0.22741471,1
22813784,0.22813784,1
22836619,0.22836619,2
22839671,0.22839671,1
22846947,0.22846947,2
22854713,0.22854713000000001,1
22865578,0.22865578,4
22882457,0.22882457,2
22894747,0.22894747000000001,2
22916428,0.22916428,1
22936536,0.22936536000000002,4
22939337,0.22939337,1
22986341,0.22986341000000002,2
22994706,0.22994706,4
23001288,0.23001288,1
23002685,0.23002685,1
23022684,0.23022684000000002,1
23027042,0.23027042,1
23027743,0.23027743,1
23039535,0.23039535,1
23046828,0.23046828,1
23064443,0.23064443,1
23066299,0.23066299,1
23066873,0.23066873000000002,1
23075956,0.23075956,2
23104887,0.23104887000000002,2
23113256,0.23113256000000001,1
23121375,0.23121375,1
23148811,0.23148811,3
23149141,0.23149141,2
23193983,0.23193983,2
23196748,0.23196748,1
23199147,0.23199147,1
23242729,0.23242729,2
23247258,0.23247258,2
23266944,0.23266944,1
23278979,0.23278979,4
23287498,0.23287498,2
23289477,0.23289477,1
23306152,0.23306152,1
23309512,0.23309512000000002,2
23359037,0.23359037,1
23383380,0.2338338,1
23389700,0.233897,1
23399937,0.23399937,1
23407336,0.23407336,2
23432496,0.23432496,3
23434631,0.23434631,3
23469992,0.23469992,1
23485124,0.23485124000000002,3
23498630,0.2349863,1
23500837,0.23500837,1
23502876,0.23502876,1
23503173,0.23503173,2
23521524,0.23521524,3
23629512,0.23629512,4
23652496,0.23652496,3
23690309,0.23690309,3
23700498,0.23700498,1
23706568,0.23706568,2
23718971,0.23718971,1
23725751,0.23725751,1
23785058,0.23785058,1
23791249,0.23791249,1
23799354,0.23799354,1
23830938,0.23830938000000002,1
23873905,0.23873905,4
23878054,0.23878054,1
23891680,0.2389168,2
23894488,0.23894488,2
23895095,0.23895095,2
23895314,0.23895314,3
23898415,0.23898415,2
23912834,0.23912834,2
23921866,0.23921866,1
23943914,0.23943914,4
23956884,0.23956884,2
23968078,0.23968078,1
23995770,0.2399577,1
24024619,0.24024619,1
24034594,0.24034594,1
24049991,0.24049991,1
24083674,0.24083674,1
24156099,0.24156099,1
24164062,0.24164062,2
24165888,0.24165888,2
24179752,0.24179752000000002,3
24188643,0.24188643,1
24193109,0.24193109000000002,1
24201323,0.24201323,2
24212461,0.24212461000000002,2
24240282,0.24240282000000002,2
24242841,0.24242841,3
24245700,0.242457,1
24252301,0.24252301,1
24258721,0.24258721,1
24273298,0.24273298000000001,1
24324460,0.2432446,1
24325047,0.24325047,2
24340060,0.2434006,1
24366703,0.24366703,4
24368730,0.2436873,1
24395235,0.24395235,2
24397417,0.24397417000000002,2
24399466,0.24399466,2
24405800,0.244058,1
24412444,0.24412444,1
24414540,0.2441454,3
24435527,0.24435527,1
24497013,0.24497013,3
24511103,0.24511103,1
24534145,0.24534145000000002,1
24548220,0.2454822,1
24561974,0.24561974,2
24564905,0.24564905,1
24569602,0.24569602000000001,1
24576039,0.24576039,1
24579812,0.24579812,4
24604242,0.24604242,1
24604601,0.24604601,4
24607463,0.24607463000000002,4
24644110,0.2464411,2
24664041,0.24664041,4
24684042,0.24684042,1
24700432,0.24700432,2
24716416,0.24716416,3
24769501,0.24769501,1
24777014,0.24777014,3
24814801,0.24814801,1
24815290,0.2481529,1
24822360,0.24822360000000002,4
24823776,0.24823776,4
24824697,0.24824697,1
24839792,0.24839792,2
24859661,0.24859661,2
24864126,0.24864126,2
24898168,0.24898168,3
24920806,0.24920806,1
24922116,0.24922116,2
24922962,0.24922962,3
24939460,0.2493946,1
24961117,0.24961117,3
25000570,0.2500057,1
25008473,0.25008473000000003,2
25017271,0.25017271,1
25051694,0.25051694,3
25089783,0.25089783,1
25095515,0.25095515,2
25121089,0.25121089,3
25122958,0.25122958,3
25155592,0.25155592,2
25172227,0.25172227,1
25172491,0.25172491,2
25184130,0.2518413,2
25197571,0.25197571,1
25247072,0.25247072,1
25263799,0.25263799,2
25295403,0.25295403,2
25328540,0.2532854,1
25408196,0.25408196,1
25412454,0.25412454,2
25427285,0.25427285,3
25428507,0.25428507,1
25438777,0.25438777,2
25455225,0.25455225,3
25462969,0.25462969,2
25476365,0.25476365,1
25501337,0.25501337,1
25524312,0.25524312,1
25533523,0.25533523,3
25538628,0.25538628,3
25647230,0.2564723,4
25652513,0.25652513,4
25684703,0.25684703000000003,3
25687268,0.25687268,1
25702671,0.25702671,1
25714897,0.25714897000000003,1
25724720,0.2572472,2
25743199,0.25743199,1
25749934,0.25749934,4
25789403,0.25789403,3
25840094,0.25840094,2
25841647,0.25841647,1
25867675,0.25867675,2
25892644,0.25892644,1
25903362,0.25903362,4
25909080,0.2590908,1
25935446,0.25935446,1
25945859,0.25945859,1
25985761,0.25985761,2
25995109,0.25995109,4
26004526,0.26004526,1
26017410,0.2601741,3
26042243,0.26042243,2
26046873,0.26046873,3
26053005,0.26053005,1
26079362,0.26079362,1
26130441,0.26130441,2
26167894,0.26167894,1
26171874,0.26171874,3
26176106,0.26176106,1
26182077,0.26182077,2
26206526,0.26206526,1
26214661,0.26214661,1
26226944,0.26226944,4
26268411,0.26268411,1
26293228,0.26293228,1
26296218,0.26296218,2
26297198,0.26297198,1
26329929,0.26329929,1
26338273,0.26338273,1
26347987,0.26347987,3
26349135,0.26349135,2
26354622,0.26354622,2
26358853,0.26358853,1
26404216,0.26404216,1
26426760,0.2642676,1
26433831,0.26433831,1
26530183,0.26530183,1
26544371,0.26544371,2
26553122,0.26553122,1
26560808,0.26560808,1
26561105,0.26561105,4
26576696,0.26576696,1
26602869,0.26602869,4
26609290,0.2660929,1
26627950,0.2662795,2
26631465,0.26631465,3
26643192,0.26643192,1
26667510,0.2666751,3
26680585,0.26680585,3
26682632,0.26682632,1
26688026,0.26688026,1
26688043,0.26688043,1
26688596,0.26688596000000003,1
26696296,0.26696296,1
26712296,0.26712296,2
26741837,0.26741837,1
26751953,0.26751953,1
26753468,0.26753468,3
26772571,0.26772571,1
26800568,0.26800568,1
26817297,0.26817297,2
26825220,0.2682522,1
26826654,0.26826654,1
26845976,0.26845976,1
26870226,0.26870226,3
26871810,0.2687181,1
26903874,0.26903874,3
26903912,0.26903912,1
26918084,0.26918084000000003,1
26918761,0.26918761,1
26922499,0.26922499,1
26953588,0.26953588,2
26961421,0.26961421,3
26969413,0.26969413000000003,2
26979619,0.26979619,3
26982695,0.26982695,1
27009407,0.27009407,4
27017114,0.27017114000000003,1
27024072,0.27024072,2
27042675,0.27042675,1
27070770,0.2707077,2
27071414,0.27071414,2
27118487,0.27118487,1
27131566,0.27131566,1
27131884,0.27131884,1
27134058,0.27134058,1
27140742,0.27140742,2
27160370,0.2716037,3
27165456,0.27165456,2
27247850,0.2724785,4
27289513,0.27289513,1
27296426,0.27296426,4
27308551,0.27308551000000003,4
27313289,0.27313289,3
27335889,0.27335889,4
27337163,0.27337163000000003,1
27348295,0.27348295,3
27370459,0.27370459,3
27383998,0.27383998,2
27385857,0.27385857,2
27388480,0.2738848,3
27394150,0.2739415,1
27427057,0.27427057,1
27459113,0.27459113,2
27514370,0.2751437,1
27517325,0.27517325,2
27531682,0.27531682,1
27537508,0.27537508,4
27570665,0.27570665,1
27578021,0.27578021,2
27623812,0.27623812000000003,1
27679400,0.276794,1
27685589,0.27685589,1
27685636,0.27685636,4
27685680,0.2768568,4
27687683,0.27687683,1
27742778,0.27742778,2
27763461,0.27763461,1
27780379,0.27780379,3
27780472,0.27780472,2
27780628,0.27780628,3
27795443,0.27795443000000003,4
27819065,0.27819065,2
27826139,0.27826139,1
27848022,0.27848022,2
27867059,0.27867059,4
27878822,0.27878822000000003,1
27880702,0.27880702,1
27896475,0.27896475,2
27942513,0.27942513,2
27952248,0.27952248,1
27953812,0.27953812,1
27966981,0.27966981,2
27990659,0.27990659,1
27993110,0.2799311,1
28005450,0.2800545,1
28009438,0.28009438000000003,4
28026288,0.28026288,1
28032864,0.28032864,1
28034781,0.28034781000000003,3
28040367,0.28040367,1
28066110,0.2806611,1
28073404,0.28073404,1
28091598,0.28091598,1
28184587,0.28184587,1
28196092,0.28196092,2
28215004,0.28215004,4
28219533,0.28219533,2
28223868,0.28223868,1
28323158,0.28323158,1
28324605,0.28324605,4
28344274,0.28344274,3
28347941,0.28347941,4
28354266,0.28354266,1
28373193,0.28373193,1
28373212,0.28373212000000003,1
28389693,0.28389693,2
28406123,0.28406123,1
28414904,0.28414904,1
28422239,0.28422239,1
28430893,0.28430893,1
28436835,0.28436835,1
28459234,0.28459234,3
28469348,0.28469348,1
28499130,0.2849913,1
28505223,0.28505223,4
28560677,0.28560677,2
28564559,0.28564559,3
28575711,0.28575711,2
28584199,0.28584199,2
28612963,0.28612963,1
28630298,0.28630298,1
28636759,0.28636759,2
28639613,0.28639613,4
28641258,0.28641258,3
28676666,0.28676666,1
28694473,0.28694473,1
28701204,0.28701204,1
28721250,0.2872125,1
28766477,0.28766477,1
28840886,0.28840886,1
28850839,0.28850839,3
28860319,0.28860319,2
28935548,0.28935548,4
28939455,0.28939455000000003,1
28942315,0.28942315,1
28944665,0.28944665,4
28944857,0.28944857,4
28945823,0.28945823,1
28996184,0.28996184,2
29010028,0.29010028,1
29051782,0.29051782,1
29056364,0.29056364,1
29081693,0.29081693000000003,1
29115514,0.29115514,3
29120495,0.29120495,1
29180075,0.29180075,3
29198482,0.29198482000000003,1
29202359,0.29202359,1
29237687,0.29237687,4
29246329,0.29246329,2
29256667,0.29256667000000003,1
29257190,0.2925719,1
29271583,0.29271583,2
29288695,0.29288695,1
29300697,0.29300697000000003,1
29321507,0.29321507,1
29351607,0.29351607,1
29351951,0.29351951,1
29356124,0.29356124,1
29367498,0.29367498000000003,4
29404647,0.29404647,1
29433651,0.29433651,2
29471539,0.29471539,3
29481698,0.29481698,4
29495281,0.29495281,2
29498448,0.29498448,3
29512561,0.29512561,1
29527770,0.29527770000000003,1
29545970,0.2954597,1
29575258,0.29575258,1
29585671,0.29585671,3
29601745,0.29601745,4
29604316,0.29604316,1
29632352,0.29632352,3
29666792,0.29666792000000003,3
29684081,0.29684081,1
29687123,0.29687123,3
29710767,0.29710767,4
29736716,0.29736716,1
29739567,0.29739567,1
29744466,0.29744466,1
29755971,0.29755971000000003,1
29769345,0.29769345,3
29775418,0.29775418,2
29781451,0.29781451000000003,1
29785786,0.29785786000000003,1
29818844,0.29818844,1
29818857,0.29818857,3
29821453,0.29821453000000003,1
29841239,0.29841239,1
29852718,0.29852718,1
29873291,0.29873291,1
29910941,0.29910941,2
29968988,0.29968988,1
29969652,0.29969652,3
29980457,0.29980457,1
29998915,0.29998915,1
30009449,0.30009449,4
30049822,0.30049822,2
30073546,0.30073546,1
30079952,0.30079952,3
30097213,0.30097213,1
30098345,0.30098345,1
30124298,0.30124298,3
30131422,0.30131422,2
30205321,0.30205321,1
30209350,0.3020935,2
30213186,0.30213186000000003,3
30233027,0.30233027,1
30269801,0.30269801,1
30320845,0.30320845,2
30371332,0.30371332,1
30387013,0.30387013,2
30400236,0.30400236,2
30431464,0.30431464,1
30449399,0.30449399,1
30453408,0.30453408,4
30454293,0.30454293,1
30468246,0.30468246,4
30469590,0.3046959,1
30513334,0.30513334000000003,1
30525170,0.3052517,4
30583197,0.30583197,4
30592605,0.30592605,1
30601607,0.30601607000000003,1
30646726,0.30646726,4
30748575,0.30748575,1
30777044,0.30777044000000003,2
30797722,0.30797722,1
30823345,0.30823345,3
30827412,0.30827412,3
30831934,0.30831934,3
30866435,0.30866435000000003,2
30880085,0.30880085,1
30908407,0.30908407,2
30919099,0.30919099,4
30923708,0.30923708,1
30927719,0.30927719,1
30946750,0.3094675,1
30949866,0.30949866,1
30950283,0.30950283,2
30987649,0.30987649,1
31003553,0.31003553,1
31011207,0.31011207,1
31055564,0.31055564,2
31072214,0.31072214,1
31075922,0.31075922,1
31076344,0.31076344,4
31093174,0.31093174,2
31104584,0.31104584,3
31111093,0.31111093,3
31141607,0.31141607,3
31144093,0.31144093,1
31145292,0.31145292,3
31146656,0.31146656,1
31148614,0.31148614,1
31196742,0.31196742,2
31206497,0.31206497,1
31211024,0.31211024,4
31282057,0.31282057,3
31297451,0.31297451,1
31304489,0.31304489,4
31318439,0.31318439,1
31319274,0.31319274,1
31324471,0.31324471,1
31333776,0.31333776,1
31350671,0.31350671,1
31369424,0.31369424,3
31378623,0.31378623,1
31380516,0.31380516,3
31389178,0.31389178,1
31427973,0.31427973,1
31450973,0.31450973,4
31485237,0.31485237,2
31487758,0.31487758,1
31506861,0.31506861,1
31539735,0.31539735,1
31550802,0.31550802,1
31596885,0.31596885,4
31599886,0.31599886,1
31669821,0.31669821,3
31674007,0.31674007,1
31715061,0.31715061,1
31723868,0.31723868,3
31730732,0.31730732,1
31734670,0.3173467,1
31743963,0.31743963000000003,4
31771165,0.31771165,1
31779515,0.31779515,1
31795862,0.31795862,3
31797427,0.31797427,1
31797618,0.31797618,3
31798724,0.31798724,3
31872821,0.31872821,2
31902089,0.31902089,2
31903555,0.31903555,1
31904182,0.31904182000000003,3
31905923,0.31905923,3
31905938,0.31905938,2
31914194,0.31914194,2
31918171,0.31918171,1
31944970,0.3194497,1
31964953,0.31964953,1
31981910,0.3198191,1
32001409,0.32001409000000003,2
32024139,0.32024139,1
32036767,0.32036767,2
32066903,0.32066903,2
32072971,0.32072971,2
32087253,0.32087253,1
32113317,0.32113317,4
32123339,0.32123339,1
32132911,0.32132911000000003,3
32135368,0.32135368000000003,1
32137330,0.32137330000000003,2
32189001,0.32189001,2
32190323,0.32190323,3
32222399,0.32222399,2
32232163,0.32232163,2
32241591,0.32241591000000003,1
32250703,0.32250703000000003,1
32306910,0.3230691,1
32307978,0.32307978,3
32342587,0.32342587,2
32369428,0.32369428,3
32411874,0.32411874,1
32413655,0.32413655,1
32420383,0.32420383,3
32426160,0.3242616,1
32428631,0.32428631,3
32440616,0.32440616,1
32443810,0.3244381,2
32499073,0.32499073,2
32511438,0.32511438,1
32554110,0.3255411,4
32565514,0.32565514,2
32566442,0.32566442,2
32574451,0.32574451,2
32597337,0.32597337,2
32634387,0.32634387,1
32668208,0.32668208,3
32671646,0.32671646,3
32690669,0.32690669,1
32723494,0.32723494000000003,1
32759032,0.32759032,4
32821678,0.32821678,2
32907327,0.32907327000000003,1
32911795,0.32911795,2
32934675,0.32934675,4
32951818,0.32951818,1
32969011,0.32969011,1
32971798,0.32971798,1
32976564,0.32976564,1
33009196,0.33009196,1
33016626,0.33016626,1
33020395,0.33020395,4
33029720,0.3302972,2
33032475,0.33032475,3
33040556,0.33040556,3
33051787,0.33051787,4
33088383,0.33088383,2
33162794,0.33162794,1
33173301,0.33173301,1
33179780,0.33179780000000003,3
33208617,0.33208617,4
33215385,0.33215385000000003,1
33241643,0.33241643,2
33249790,0.3324979,2
33292963,0.33292963000000003,1
33296448,0.33296448,1
33336376,0.33336376,1
33342447,0.33342447000000003,2
33383863,0.33383863,1
33397799,0.33397799,1
33398439,0.33398439,1
33447882,0.33447882,1
33495669,0.33495669,4
33500849,0.33500849,2
33537679,0.33537679,1
33629799,0.33629799,2
33632163,0.33632163,1
33652654,0.33652654,1
33656456,0.33656456,1
33657605,0.33657605,1
33666817,0.33666817,2
33705300,0.337053,1
33718102,0.33718102,3
33722163,0.33722163,2
33734001,0.33734001,4
33737466,0.33737466,1
33758809,0.33758809,2
33782587,0.33782587000000003,1
33802566,0.33802566,2
33803585,0.33803585,1
33850104,0.33850104000000003,4
33853274,0.33853274,4
33860537,0.33860537,2
33879216,0.33879216,1
33881835,0.33881835,1
33903242,0.33903242,2
33914672,0.33914672,4
33927215,0.33927215,1
33935553,0.33935553,3
33953192,0.33953192,1
33965863,0.33965863,2
33978845,0.33978845,3
34040607,0.34040607,4
34044430,0.34044430000000003,3
34058049,0.34058049,1
34093938,0.34093938,1
34126147,0.34126147,4
34138143,0.34138143,1
34139465,0.34139465,1
34158831,0.34158831,1
34160394,0.34160394,4
34163412,0.34163412,1
34171284,0.34171284,1
34212914,0.34212914,1
34218279,0.34218279,1
34219073,0.34219073,1
34221610,0.3422161,4
34222701,0.34222701,1
34237688,0.34237688,2
34253963,0.34253963,1
34258114,0.34258114,1
34291650,0.3429165,4
34293191,0.34293191,4
34303512,0.34303512,4
34320523,0.34320523000000003,4
34326022,0.34326022,1
34334009,0.34334009,2
34337915,0.34337915,1
34358851,0.34358851,1
34360121,0.34360121,1
34361550,0.3436155,4
34369595,0.34369595000000003,1
34394474,0.34394474,2
34437327,0.34437327,2
34462507,0.34462507000000003,1
34466587,0.34466587,1
34482732,0.34482732,1
34527064,0.34527064,1
34534161,0.34534161,4
34534727,0.34534727,1
34534929,0.34534929000000003,4
34539272,0.34539272,1
34555004,0.34555004,2
34572210,0.34572210000000003,1
34579951,0.34579951000000003,2
34584338,0.34584338000000003,2
34666151,0.34666151,2
34686915,0.34686915,1
34687343,0.34687343,1
34693731,0.34693731,2
34699051,0.34699051000000003,1
34708602,0.34708602,2
34732742,0.34732742,3
34732755,0.34732755,3
34749948,0.34749948,3
34751189,0.34751189,1
34753585,0.34753585000000004,1
34766968,0.34766968,4
34790630,0.3479063,3
34823352,0.34823352,4
34843332,0.34843332,1
34893317,0.34893317,1
34898319,0.34898319,4
34899176,0.34899176,1
34902173,0.34902173000000003,1
34913158,0.34913158,1
34922944,0.34922944,1
34931513,0.34931513000000003,1
34954277,0.34954277,2
34991249,0.34991249,1
34994270,0.3499427,1
35021622,0.35021622,2
35023017,0.35023017,2
35096228,0.35096228,3
35106977,0.35106977,2
35131828,0.35131828,1
35176504,0.35176504000000003,4
35178309,0.35178309,4
35178760,0.35178760000000003,4
35181571,0.35181571,1
35212232,0.35212232,1
35238445,0.35238445,1
35241232,0.35241232,4
35346745,0.35346745,1
35384753,0.35384753,1
35395259,0.35395259,3
35411471,0.35411471,1
35440047,0.35440047,1
35460205,0.35460205,1
35475350,0.3547535,1
35477443,0.35477443000000003,1
35491222,0.35491222,1
35491668,0.35491668,4
35505878,0.35505878,2
35514306,0.35514306,1
35520106,0.35520106,3
35550635,0.35550635,1
35564140,0.3556414,1
35569667,0.35569667,4
35590342,0.35590342,3
35623862,0.35623862,3
35648607,0.35648607,1
35655324,0.35655324,1
35669359,0.35669359,3
35675814,0.35675814,1
35682673,0.35682673,1
35682778,0.35682778,1
35683099,0.35683099,1
35693081,0.35693081,2
35697712,0.35697712,4
35700196,0.35700196,1
35702419,0.35702419,2
35702621,0.35702621,3
35729103,0.35729103,1
35731479,0.35731479,1
35800463,0.35800463,4
35810902,0.35810902,3
35824196,0.35824196,1
35896125,0.35896125,1
35906492,0.35906492,3
35933082,0.35933082,2
35939831,0.35939831,1
35950500,0.359505,1
35970858,0.35970858,3
35988090,0.3598809,1
35990483,0.35990483,1
36094068,0.36094068,2
36106108,0.36106108000000003,1
36142902,0.36142902,3
36148113,0.36148113,4
36150187,0.36150187,4
36153718,0.36153718,4
36183292,0.36183292,1
36228690,0.3622869,3
36228804,0.36228804000000003,1
36254359,0.36254359,1
36321399,0.36321399,4
36324827,0.36324827,1
36328465,0.36328465,1
36344906,0.36344906,1
36356009,0.36356009,1
36369180,0.3636918,4
36378778,0.36378778,1
36387133,0.36387133,1
36423148,0.36423148,2
36433958,0.36433958,1
36436612,0.36436612,4
36450965,0.36450965,2
36455304,0.36455304,2
36474869,0.36474869,2
36477670,0.3647767,4
36491884,0.36491884,1
36499452,0.36499452,1
36524235,0.36524235,1
36562773,0.36562773,1
36612396,0.36612396,4
36629346,0.36629346,1
36634586,0.36634586,4
36643334,0.36643334,2
36677028,0.36677028,1
36718972,0.36718972,2
36734062,0.36734062,1
36770829,0.36770829,1
36785243,0.36785243,1
36821790,0.3682179,2
36845769,0.36845769,1
36846302,0.36846302000000003,1
36870907,0.36870907,1
36944393,0.36944393000000003,1
36953034,0.36953034,1
36959642,0.36959642,4
36995546,0.36995546,1
37016800,0.370168,2
37046730,0.3704673,4
37049361,0.37049361000000003,1
37076515,0.37076515,1
37095974,0.37095974,1
37107835,0.37107835,1
37116722,0.37116722,2
37128453,0.37128453,3
37135893,0.37135893000000003,2
37136863,0.37136863000000003,2
37137175,0.37137175,4
37175440,0.3717544,3
37175615,0.37175615,3
37208942,0.37208942,1
37210095,0.37210095,2
37222175,0.37222175,3
37227374,0.37227374,2
37251156,0.37251156,1
37261893,0.37261893,2
37282064,0.37282064,3
37285900,0.372859,1
37309023,0.37309023,1
37315361,0.37315361,1
37346358,0.37346358,4
37418121,0.37418121,1
37422376,0.37422376,3
37459765,0.37459765,4
37497982,0.37497982,1
37503733,0.37503733,1
37509876,0.37509876000000003,1
37512089,0.37512089,1
37517239,0.37517239,2
37527319,0.37527319000000003,1
37538044,0.37538044,1
37545357,0.37545357,1
37545732,0.37545732,1
37557358,0.37557358,4
37565554,0.37565554,2
37574579,0.37574579,2
37576125,0.37576125,2
37590236,0.37590236,1
37598029,0.37598029,1
37613175,0.37613175,1
37618567,0.37618567,2
37618833,0.37618833,2
37620723,0.37620723,1
37623704,0.37623704,1
37653640,0.3765364,2
37666371,0.37666371,1
37679769,0.37679769,3
37681380,0.37681380000000003,1
37742430,0.3774243,1
37750900,0.377509,4
37751829,0.37751829000000003,1
37757539,0.37757539,3
37760365,0.37760365,1
37771106,0.37771106,1
37774056,0.37774056,4
37788754,0.37788754,1
37789911,0.37789911,4
37803234,0.37803234,3
37822037,0.37822037000000003,2
37828207,0.37828207,2
37828862,0.37828862,2
37858563,0.37858563,3
37859114,0.37859114,1
37861960,0.3786196,1
37869847,0.37869847,2
37876568,0.37876568,1
37890794,0.37890794,1
37924483,0.37924483000000003,2
37941500,0.379415,3
37970980,0.3797098,1
37993131,0.37993131,1
37995064,0.37995064,2
37995165,0.37995165000000003,1
38015588,0.38015588,2
38032888,0.38032888,1
38040234,0.38040234,1
38045667,0.38045667,4
38047948,0.38047948,1
38048848,0.38048848,4
38073335,0.38073335,1
38080510,0.3808051,1
38086565,0.38086565,1
38087634,0.38087634000000004,4
38097047,0.38097047,4
38108611,0.38108611000000003,1
38116152,0.38116152000000003,1
38139117,0.38139117,1
38171102,0.38171102,2
38195651,0.38195651,1
38208568,0.38208568,1
38229976,0.38229976,1
38258542,0.38258542,2
38283265,0.38283265,4
38285100,0.382851,2
38287636,0.38287636,3
38293862,0.38293862,1
38356909,0.38356909,4
38391229,0.38391229,1
38420533,0.38420533,2
38423044,0.38423044,3
38439967,0.38439967,1
38461550,0.3846155,1
38473431,0.38473431,4
38484988,0.38484988000000003,1
38486787,0.38486787,3
38505158,0.38505158,1
38505494,0.38505494,2
38511906,0.38511906,3
38521022,0.38521022,1
38543293,0.38543293,2
38562182,0.38562182,1
38566567,0.38566567,2
38583375,0.38583375000000003,3
38589214,0.38589214,2
38612652,0.38612652000000003,1
38615229,0.38615229,3
38640585,0.38640585,3
38671769,0.38671769,1
38710250,0.3871025,1
38712640,0.3871264,2
38744403,0.38744403,3
38763154,0.38763154,1
38764653,0.38764653,1
38784851,0.38784851000000004,1
38784872,0.38784872000000004,1
38938524,0.38938524,2
38948193,0.38948193000000003,2
38983243,0.38983243,2
38991003,0.38991003,2
38994997,0.38994997000000003,2
39020711,0.39020711,3
39034256,0.39034256,3
39056692,0.39056692,1
39079486,0.39079486,2
39147763,0.39147763,1
39194772,0.39194772,4
39200702,0.39200702,4
39200758,0.39200758,4
39229341,0.39229341,4
39251421,0.39251421000000003,1
39256676,0.39256676,1
39300978,0.39300978000000003,1
39308390,0.3930839,1
39316347,0.39316347,3
39328173,0.39328173,2
39338693,0.39338693,1
39373104,0.39373104000000003,2
39398150,0.3939815,1
39415598,0.39415598,2
39421178,0.39421178,1
39437254,0.39437254,1
39505681,0.39505681000000004,1
39510480,0.39510480000000003,2
39531826,0.39531826000000003,3
39541923,0.39541923,3
39555017,0.39555017000000003,3
39559546,0.39559546,3
39559860,0.3955986,3
39565625,0.39565625,1
39572055,0.39572055,4
39576737,0.39576737,2
39590084,0.39590084000000003,2
39608470,0.3960847,1
39619713,0.39619713,1
39622882,0.39622882,1
39649654,0.39649654,1
39680327,0.39680327,1
39693371,0.39693371,3
39715960,0.3971596,2
39725470,0.3972547,1
39757330,0.3975733,4
39760155,0.39760155,1
39769803,0.39769803000000004,1
39805681,0.39805681,3
39806214,0.39806214,1
39811404,0.39811404,4
39817652,0.39817652000000003,2
39823578,0.39823578,1
39835208,0.39835208,4
39842971,0.39842971,2
39879483,0.39879483,1
39889659,0.39889659,3
39936615,0.39936615000000003,2
39967203,0.39967203,1
40010011,0.40010011,2
40011337,0.40011337,1
40042490,0.40042490000000003,1
40051156,0.40051156,4
40077915,0.40077915000000003,1
40090500,0.400905,4
40094992,0.40094992,3
40107047,0.40107047,1
40124026,0.40124026,3
40148782,0.40148782,1
40168380,0.40168380000000004,1
40187275,0.40187275,1
40189107,0.40189107,1
40197621,0.40197621,1
40263705,0.40263705,2
40269030,0.4026903,2
40280104,0.40280104,1
40282660,0.40282660000000003,2
40285297,0.40285297000000003,2
40301299,0.40301299,3
40317095,0.40317095000000003,2
40324570,0.4032457,1
40328541,0.40328541,2
40331331,0.40331331000000004,2
40366287,0.40366287,4
40374143,0.40374143,2
40448735,0.40448735,1
40450671,0.40450671,1
40486798,0.40486798,1
40489175,0.40489175,4
40526708,0.40526708,1
40541536,0.40541536,2
40558822,0.40558822,1
40591025,0.40591025000000003,1
40591336,0.40591336,4
40632056,0.40632056,3
40635702,0.40635702,1
40659528,0.40659528,4
40674704,0.40674704,1
40676064,0.40676064,1
40690609,0.40690609,2
40695110,0.4069511,1
40701639,0.40701639,2
40740972,0.40740972000000003,2
40776863,0.40776863,1
40803056,0.40803056,1
40821027,0.40821027,1
40828515,0.40828515,2
40848812,0.40848812,4
40848828,0.40848828,1
40853186,0.40853186,2
40855108,0.40855108,3
40890642,0.40890642,1
40893814,0.40893814,1
40919804,0.40919804,1
40924715,0.40924715,3
40933190,0.4093319,2
40934417,0.40934417,2
40935279,0.40935279,1
40974079,0.40974079,4
41068288,0.41068288000000003,1
41110854,0.41110854,3
41117760,0.41117760000000003,2
41153503,0.41153503,1
41166011,0.41166011,2
41171036,0.41171036,2
41175003,0.41175003,1
41216102,0.41216102,3
41227367,0.41227367,1
41242592,0.41242592,2
41312937,0.41312937,1
41315321,0.41315321,1
41326028,0.41326028000000004,1
41339053,0.41339053000000003,2
41378940,0.41378940000000003,2
